tmdb_id,name,original_name,popularity,vote_average,vote_count,release_date,origin_country,genre_ids,overview,poster_path,fetched_at
151477,Robozuna,Robozuna,388.62,7.9,1681,2018-09-01,"[""United Kingdom""]",[18],A boy and his homemade robot enter the toughest competition in the universe while attempting to free their oppressed home from an evil empire.,,2026-05-17T16:57:37.712791
151478,The Disappearance of Madeleine McCann,The Disappearance of Madeleine McCann,391.02,6.9,6586,2019-09-01,"[""US""]",[18],"The documentary takes a detailed look at the disappearance of 3-year-old Madeleine McCann, who vanished while on holiday with her family.",,2026-05-17T16:57:37.712949
151479,Turn Up Charlie,Turn Up Charlie,80.46,7.5,5303,2019-09-01,"[""United Kingdom""]",[18],A down-and-out DJ plots to rebuild his music career while working as a nanny for his famous best friend's wild 11-year-old daughter.,,2026-05-17T16:57:37.713127
151480,More to Say,More to Say,362.84,8.0,4746,2018-09-01,"[""Egypt""]",[18],"After her son dies in an accident, a legal consultant is forced to prove her innocence when she's accused of his murder.",,2026-05-17T16:57:37.713300
151481,The Land of Hypocrisy,The Land of Hypocrisy,162.45,7.4,5030,2018-09-01,"[""Egypt""]",[18],A hardworking man in a thankless job meets a mysterious doctor who sells him powerful pills that throw his life into disarray.,,2026-05-17T16:57:37.713461
151482,Eugenie Nights,Eugenie Nights,116.55,4.1,4333,2018-09-01,"[""Egypt""]",[18],"In 1940s Port Said, Kariman finds comfort and solace in the arms of an unhappily married man, who also happens to be her abusive husband's brother.",,2026-05-17T16:57:37.713863
151483,This Evening,This Evening,244.91,7.1,4413,2017-09-01,"[""Egypt""]",[18],The lives of a wealthy couple hiding their marital problems intersect with a group of hackers and the young women they exploit.,,2026-05-17T16:57:37.714097
151484,Into the Badlands,Into the Badlands,173.73,5.9,6470,2018-09-01,"[""United States""]",[18],"Dreaming of escaping to a distant city, a ferocious warrior and a mysterious boy tangle with territorial warlords and their highly trained killers.",,2026-05-17T16:57:37.714261
151485,Bangkok Love Stories: Hey You!,Bangkok Love Stories: Hey You!,146.41,6.0,1759,2018-09-01,"[""US""]",[18],A loving couple become rivals when Belle opens a fusion bistro next to her ex-boyfriend Kram’s traditional restaurant in Bangkok’s chic Ari district.,,2026-05-17T16:57:37.714407
151486,Disappearance,Disappearance,86.14,8.9,4537,2018-09-01,"[""Egypt""]",[18],"A university lecturer in Russia returns to Egypt after her husband's sudden disappearance, uncovering further mysteries the more she investigates.",,2026-05-17T16:57:37.714572
151487,Immortals,Immortals,307.26,5.3,2391,2018-09-01,"[""Turkey""]",[18],"Driven by revenge, human-turned-vampire Mia sets out to vanquish Dmitry, a ruthless vampire leader who seeks an artifact that grants immortality.",,2026-05-17T16:57:37.714736
151488,The Confrontation,The Confrontation,151.8,8.3,5888,2018-09-01,"[""US""]",[18],"A woman struggling with sleep paralysis begins a complicated relationship with the director of a media company, whose colleagues conspire against him.",,2026-05-17T16:57:37.714878
151489,American Crime Story: The People v. O.J. Simpson,American Crime Story: The People v. O.J. Simpson,142.15,9.4,2166,2016-09-01,"[""United States""]",[18],"This anthology series dramatizes historic criminal cases in the U.S., including the O.J. Simpson trial and Andrew Cunanan's 1997 murder spree.",,2026-05-17T16:57:37.715010
151490,Secret City,Secret City,358.02,7.7,1492,2016-09-01,"[""Australia""]",[18],A student's protest leads to a government scandal that has personal and professional repercussions for one of Australia's toughest journalists.,,2026-05-17T16:57:37.715170
151491,A Korean Odyssey,A Korean Odyssey,29.92,5.6,166,2017-09-01,"[""South Korea""]",[18],A self-serving mythical creature's bid for invincibility backfires when he finds himself at the mercy of a woman who can see otherworldly beings.,,2026-05-17T16:57:37.715324
151492,Cricket Fever: Mumbai Indians,Cricket Fever: Mumbai Indians,194.1,10.6,6156,2019-09-01,"[""India""]",[18],Follow Indian Premier League champions Mumbai Indians through the 2018 season in this series featuring insider insights and intense cricket action.,,2026-05-17T16:57:37.715460
151493,Larva Island,Larva Island,92.91,8.8,6115,2019-09-01,"[""US""]",[18],"Stranded on a tropical island, two silly larva buddies find slapstick fun in everything from discovering food to meeting new animal friends.",,2026-05-17T16:57:37.715633
151494,Losers,Losers,87.22,7.3,5360,2019-09-01,"[""US""]",[18],"In a ""winning is everything"" society, how do we handle failure? This series profiles athletes who have turned the agony of defeat into human triumph.",,2026-05-17T16:57:37.716277
151495,Northern Rescue,Northern Rescue,108.31,4.9,5138,2019-09-01,"[""Canada""]",[18],"After the sudden death of his wife, search and rescue commander John West relocates with his three kids to his rural hometown of Turtle Island Bay.",,2026-05-17T16:57:37.716508
151496,The Disastrous Life of Saiki K.,The Disastrous Life of Saiki K.,120.75,4.7,2402,2018-09-01,"[""Japan""]",[18],"High school sophomore Kusuo Saiki swore as a child that he would keep his psychic talents hidden, but his abilities still make his life difficult.",,2026-05-17T16:57:37.716726
151497,Unsolved,Unsolved,184.11,6.1,4517,2018-09-01,"[""United States""]",[18],Ride along for a dramatized version of the real-life investigations into the murders of rap icons Tupac Shakur and Biggie Smalls.,,2026-05-17T16:57:37.716901
151498,Chef's Table,Chef's Table,17.49,8.1,812,2019-09-01,"[""United States""]",[10764],"In this Emmy-nominated docuseries, find out what's inside the kitchens and minds of the international culinary stars who are redefining gourmet food.",,2026-05-17T16:57:37.717059
151499,The Big Family Cooking Showdown,The Big Family Cooking Showdown,213.57,7.2,5601,2018-09-01,"[""United Kingdom""]",[10764],"In this unscripted series, families passionate about food serve up their most delicious dishes for the chance to be crowned Britain's best home cooks.",,2026-05-17T16:57:37.717313
151500,Z4,Z4,59.24,6.8,4020,2018-09-01,"[""Brazil""]",[18],Fading music biz veteran Zé realizes he has just one more chance at redemption: He must assemble a hit boy band from a ragtag group of pop newbies.,,2026-05-17T16:57:37.717478
151501,Hjørdis,Hjørdis,672.17,3.1,3744,2015-09-01,"[""Denmark""]",[18],"This miniseries spinoff of ""Rita"" follows teacher Hjørdis as she plans a school play on bullying featuring a cast of socially awkward students.",,2026-05-17T16:57:37.718048
151502,Larry Charles' Dangerous World of Comedy,Larry Charles' Dangerous World of Comedy,11.75,7.3,6894,2019-09-01,"[""US""]",[18],"Legendary comedy writer and director Larry Charles travels the world in search of humor in the most unusual, unexpected and dangerous places.",,2026-05-17T16:57:37.718624
151503,The 43,The 43,171.88,5.3,7969,2019-09-01,"[""US""]",[18],This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.,,2026-05-17T16:57:37.718889
151504,The Kirlian Frequency,The Kirlian Frequency,20.48,8.1,456,2017-09-01,"[""Argentina""]",[18],"In the midnight hour, a lone DJ broadcasts the strangest – and scariest – tales from the outer edges of Kirlian, a lost city somewhere in Argentina.",,2026-05-17T16:57:37.719042
151505,Barbie Dreamhouse Adventures,Barbie Dreamhouse Adventures,39.28,7.0,2667,2018-09-01,"[""United States""]",[18],Get to know Barbie and her BFFs – including next-door neighbor Ken – in this animated vlog of adventures filmed inside her family's new dreamhouse.,,2026-05-17T16:57:37.719210
151506,Velvet Colección,Velvet Colección,121.72,7.8,978,2018-09-01,"[""Spain""]",[18],"In the late '60s, fashion designer Ana enlists friends Clara, Pedro and Raúl to open a store and design school in Barcelona in this ""Velvet"" spinoff.",,2026-05-17T16:57:37.719358
151507,Iron Ladies,Iron Ladies,360.65,6.0,802,2018-09-01,"[""Taiwan""]",[18],Three 30-something women in high-level jobs at a beauty e-commerce firm seem to have it all – except when it comes to love and romantic chemistry.,,2026-05-17T16:57:37.719491
151508,The Break,The Break,133.59,6.2,403,2018-09-01,"[""Belgium""]",[18],"A police detective mourning a painful loss moves back to his peaceful hometown, only to be drawn into a murder case that dredges up dark secrets.",,2026-05-17T16:57:37.719867
151509,One Day at a Time,One Day at a Time,71.21,6.3,2314,2019-09-01,"[""United States""]",[18],"In a reimagining of the TV classic, a newly single Latina mother raises her teen daughter and tween son with the ""help"" of her old-school mom.",,2026-05-17T16:57:37.720109
151510,The Last of the Schmucks,The Last of the Schmucks,170.65,6.0,4816,2017-09-01,"[""Egypt""]",[18],"The year is 2041 and a dispute between a man and his wife has set the human race back. In this battle of the sexes, the primitive life isn't so simple.",,2026-05-17T16:57:37.720294
151511,Hidden Worlds,Hidden Worlds,153.59,3.6,8843,2018-09-01,"[""Egypt""]",[18],"While investigating an actress’s supposed suicide and her connection to the mafia, a veteran journalist discovers that corruption runs deep.",,2026-05-17T16:57:37.720880
151512,Live,Live,22.12,4.2,582,2018-09-01,"[""South Korea""]",[18],The police officers at South Korea's busiest patrol division toil day and night as keepers of law and peace – but the reality is far from orderly.,,2026-05-17T16:57:37.721110
151513,Safe,Safe,121.77,7.8,5872,2018-09-01,"[""United Kingdom""]",[18],"After his teenage daughter goes missing, a widowed surgeon in an affluent neighborhood begins unearthing dark secrets about the people closest to him.",,2026-05-17T16:57:37.721290
151514,Tayee,Tayee,75.3,6.7,246,2018-09-01,"[""Egypt""]",[18],An Egyptian doctor becomes a police informant and uses his rare gift of tracking ancient artifacts in the smuggling business.,,2026-05-17T16:57:37.721520
151515,Violet Evergarden,Violet Evergarden,58.1,6.0,7873,2018-09-01,"[""Japan""]",[18],"The war is over, and Violet Evergarden needs a job. Scarred and emotionless, she takes a job as a letter writer to understand herself and her past.",,2026-05-17T16:57:37.722050
151516,Romance is a bonus book,Romance is a bonus book,189.62,4.9,3453,2019-09-01,"[""South Korea""]",[18],A gifted writer who's the youngest editor-in-chief ever at his publishing company gets enmeshed in the life of a former copywriter desperate for a job.,,2026-05-17T16:57:37.722293
151517,Littlest Pet Shop: A World of Our Own,Littlest Pet Shop: A World of Our Own,90.47,5.1,3505,2018-09-01,"[""United States""]",[18],"In Paw-Tucket, pets of all types form friendships, pursue their passions and have a great time being themselves.",,2026-05-17T16:57:37.722467
151518,Russian Doll,Russian Doll,61.73,4.0,5756,2019-09-01,"[""United States""]",[18],Nadia keeps dying and reliving her 36th birthday party. She's trapped in a surreal time loop – and staring down the barrel of her own mortality.,,2026-05-17T16:57:37.722672
151519,Sparta,Sparta,98.99,5.4,2724,2018-09-01,"[""Russia""]",[18],"While investigating the mysterious death of a teacher, a grizzled detective gets caught up in the world of a high-stakes virtual reality game.",,2026-05-17T16:57:37.722865
151520,Sword Art Online Alternative: Gun Gale Online,Sword Art Online Alternative: Gun Gale Online,162.69,5.5,7095,2018-09-01,"[""Japan""]",[18],College student Karen takes up Gun Gale Online and gets a reputation as the Pink Demon. Then her gaming buddy Pitohui asks her to join the Squad Jam.,,2026-05-17T16:57:37.723022
151521,Paprika,Paprika,89.03,7.1,341,2018-09-01,"[""US""]",[18],Stan and Olivia – the amazingly different Paprika twins – use their boundless enthusiasm to turn everyday life into an extraordinary adventure.,,2026-05-17T16:57:37.723207
151522,A Taiwanese Tale of Two Cities,A Taiwanese Tale of Two Cities,249.22,7.4,4491,2018-09-01,"[""Taiwan""]",[18],"A Taipei doctor and a San Francisco engineer swap homes in a daring pact, embarking on journeys filled with trials, secrets and unexpected encounters.",,2026-05-17T16:57:37.723380
151523,Z Nation,Z Nation,147.23,6.5,6536,2018-09-01,"[""United States""]",[18],"A team embarks on a perilous cross-country mission to transport the one man who survived a deadly zombie virus, hoping he holds the key to a vaccine.",,2026-05-17T16:57:37.723535
151524,Black Earth Rising,Black Earth Rising,103.16,6.0,592,2018-09-01,"[""United Kingdom""]",[18],"Adopted by a human rights attorney after the Rwandan genocide, legal investigator Kate Ashby confronts her past when she takes on war crimes cases.",,2026-05-17T16:57:37.724004
151525,Club of Crows,Club of Crows,359.23,5.6,7095,2019-09-01,"[""Mexico""]",[18],A brother and sister battle high expectations and each other after inheriting a soccer team. A series from the creators of “Nosotros los Nobles.”,,2026-05-17T16:57:37.724185
151526,Examination of Conscience,Examination of Conscience,201.83,9.0,1228,2019-09-01,"[""Spain""]",[18],"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.",,2026-05-17T16:57:37.724334
151527,The Perfect Match,The Perfect Match,59.77,6.7,4392,2017-09-01,"[""US""]",[18],"A night market vendor clashes with a lofty celebrity chef in a culinary challenge, fueling the first sparks of a romance.",,2026-05-17T16:57:37.724469
151528,Conversations with a Killer: The Ted Bundy Tapes,Conversations with a Killer: The Ted Bundy Tapes,135.62,6.0,2083,2019-09-01,"[""United States""]",[18],"Present-day interviews, archival footage and audio recordings made on death row form a searing portrait of notorious serial killer Ted Bundy.",,2026-05-17T16:57:37.724640
