tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at
103984,Ahista Ahista,Ahista Ahista,120.99,4.5,3789,2006-06-15,[18],"Stood up by her groom at the altar, a young woman finds help and healing from another man – until her ex-fiancé returns, hoping to win her back.",,movie,2026-05-17T16:57:36.648465
103985,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,129.39,6.6,3955,2012-06-15,[18],Chinese artist and activist Ai Weiwei uses social media and art to inspire protests and suffers government persecution for his actions.,,movie,2026-05-17T16:57:36.648667
103986,Aisa Yeh Jahaan,Aisa Yeh Jahaan,112.97,6.7,4747,2015-06-15,[18],"During a vacation with her parents, away from her concrete urban existence, a young girl learns to appreciate the joys of connecting with nature.",,movie,2026-05-17T16:57:36.649399
103987,Aitraaz,Aitraaz,106.13,5.6,1753,2004-06-15,[18],A happily married business executive is forced to deal with an episode from his past that he had long thought was put behind him.,,movie,2026-05-17T16:57:36.649742
103988,Alarmoty in the Land of Fire,Alarmoty in the Land of Fire,319.61,4.3,7825,2017-06-15,[18],"While vacationing at a resort, an ornery and outspoken man is held captive by a criminal organization.",,movie,2026-05-17T16:57:36.649937
103989,Albion: The Enchanted Stallion,Albion: The Enchanted Stallion,461.58,3.4,2417,2016-06-15,[18],"After a magical horse transports her to a fantasy world ruled by an evil general, a brave girl sets out to save the land once and for all.",,movie,2026-05-17T16:57:36.650115
103990,Alejandro Sanz: What I Was Is What I Am,Alejandro Sanz: What I Was Is What I Am,206.49,6.5,1172,2018-06-15,[18],A retrospective look at the life and career of Grammy-award winning Spanish musician Alejandro Sanz.,,movie,2026-05-17T16:57:36.650283
103991,Alice Doesn't Live Here Anymore,Alice Doesn't Live Here Anymore,377.11,6.1,3689,1974-06-15,[18],"A widowed singer and single mother starts over as a diner waitress in Arizona, befriending her coworkers and romancing a ruggedly handsome rancher.",,movie,2026-05-17T16:57:36.650462
103992,Alien Contact: Outer Space,Alien Contact: Outer Space,112.36,5.4,8394,2017-06-15,[18],This fact-based account delves into humankind's efforts to gather signals from possible intelligent beings beyond the solar system.,,movie,2026-05-17T16:57:36.650814
103993,Aliens Ate My Homework,Aliens Ate My Homework,68.82,7.8,1870,2018-06-15,[18],Tiny alien lawmen fly into Rod's bedroom and recruit him into helping them stop an intergalactic criminal – who's disguised as a very familiar human.,,movie,2026-05-17T16:57:36.650999
103994,Alive and Kicking,Alive and Kicking,328.2,6.7,9165,2016-06-15,[18],Take an inside look at swing dancing's continued prosperity and the lively and joyous personalities that make the art form so unique.,,movie,2026-05-17T16:57:36.651185
103995,All About Nina,All About Nina,399.75,8.5,5635,2018-06-15,[18],"Fearless provocation has fueled stand-up comic Nina Geld's career, but a move to LA and a new love take her to new levels of honesty.",,movie,2026-05-17T16:57:36.651326
103996,All Dogs Go to Heaven,All Dogs Go to Heaven,328.72,6.0,11532,1989-06-15,[18],"When a canine con artist becomes an angel, he sneaks back to Earth and crosses paths with an orphan girl who can speak to animals.",,movie,2026-05-17T16:57:36.651478
103997,All Good Ones Get Away,All Good Ones Get Away,109.01,8.4,4622,2019-06-15,[18],"When a mysterious figure blackmails an adulterous couple during a romantic getaway, their secret affair turns into a fight for survival.",,movie,2026-05-17T16:57:36.651675
103998,All Hallows' Eve,All Hallows' Eve,258.29,6.7,4487,2016-06-15,[18],"Instead of summoning the spirit of her dearly departed mother, a charming teen accidentally awakens a vengeful witch who wants to destroy her town.",,movie,2026-05-17T16:57:36.651822
103999,All Light Will End,All Light Will End,390.43,7.3,51,2018-06-15,[18],"A horror novelist with a traumatic past returns to her childhood hometown, where she revisits her night terrors and loses sight of reality.",,movie,2026-05-17T16:57:36.652027
104000,All the Boys Love Mandy Lane,All the Boys Love Mandy Lane,216.08,2.7,907,2006-06-15,[18],"During a weekend excursion to a secluded ranch, an unwelcome visitor begins picking off the randy admirers of teenage temptress Mandy Lane.",,movie,2026-05-17T16:57:36.652215
104001,All the Devil's Men,All the Devil's Men,72.54,8.2,10269,2018-06-15,[18],A battle-scarred Special Ops military vet joins a CIA-funded assignment to take down a Russian terrorist and his trigger-happy comrades.,,movie,2026-05-17T16:57:36.652365
104002,Alone in Berlin,Alone in Berlin,84.43,5.6,2197,2016-06-15,[18],"After learning of their son's death on the battlefield, a grieving Berlin couple embark on a quietly dangerous act of resistance against Adolf Hitler.",,movie,2026-05-17T16:57:36.652490
104003,Along Came a Spider,Along Came a Spider,62.73,6.5,3867,2001-06-15,[18],"When a girl is kidnapped from a prestigious prep school, a homicide detective takes the case, teaming up with young security agent.",,movie,2026-05-17T16:57:36.652804
104004,Alpha and Omega 2: A Howl-iday Adventure,Alpha and Omega 2: A Howl-iday Adventure,59.27,9.2,2126,2013-06-15,[18],"In this animated outdoor adventure, wolf couple Humphrey and Kate face a crisis when one of their three cubs disappears without explanation.",,movie,2026-05-17T16:57:36.653100
104005,Alpha and Omega: The Legend of the Saw Tooth Cave,Alpha and Omega: The Legend of the Saw Tooth Cave,7.77,7.3,4960,2014-06-15,[18],"When a wolf pup named Runt sneaks off to explore a mysterious cave, he meets and befriends a wolf driven from her pack because she's blind.",,movie,2026-05-17T16:57:36.653267
104006,AlphaGo,AlphaGo,291.69,6.9,4061,2017-06-15,[18],"Seemingly simple but deceptively complex, the game of ""Go"" serves as the backdrop for this battle between artificial intelligence and man.",,movie,2026-05-17T16:57:36.653433
104007,Always a Bridesmaid,Always a Bridesmaid,308.2,5.6,2787,2019-06-15,[18],"Never married but always at weddings, a copy editor finally dives into the dating pool but wonders if her love story involves staying single forever.",,movie,2026-05-17T16:57:36.653885
104008,Amar Akbar & Tony,Amar Akbar & Tony,151.87,8.3,6407,2015-06-15,[18],"The brotherly bond between three childhood friends – one Sikh, one Muslim and one Catholic – is tested by the often comic absurdities of adulthood.",,movie,2026-05-17T16:57:36.654298
104009,Amar Akbar Anthony,Amar Akbar Anthony,198.45,6.4,5471,1977-06-15,[18],"Abandoned in a park by their father, Amar, Akbar and Anthony grow up independently and have no knowledge of one another. They're reunited as adults when, by coincidence, they all give blood at the same hospital.",,movie,2026-05-17T16:57:36.654505
104010,Amar's Hands,Amar's Hands,20.36,5.9,6748,2011-06-15,[18],"To fulfill her husband’s dream to build a home, a widow sends her five children to earn money in Cairo, where their poverty tests them at every turn.",,movie,2026-05-17T16:57:36.654730
104011,American Anarchist,American Anarchist,55.79,9.1,572,2016-06-15,[18],"This documentary profiles William Powell, who wrote the ""The Anarchist Cookbook"" in the early 1970s and spent his later life regretting his actions.",,movie,2026-05-17T16:57:36.654871
104012,American Assassin,American Assassin,213.55,8.0,5647,2017-06-15,[18],"After grad student Mitch Rapp suffers a tragic loss during a terrorist attack, his single-minded thirst for vengeance catches the interest of the CIA.",,movie,2026-05-17T16:57:36.654980
104013,American Beauty,American Beauty,324.33,7.2,378,1999-06-15,[18],"While struggling to endure his tightly wound wife, an unfulfilling job and a surly teen, a man becomes obsessed with one of his daughter's friends.",,movie,2026-05-17T16:57:36.655097
104014,American Circumcision,American Circumcision,157.69,7.2,4098,2017-06-15,[18],"With interviews from experts on both sides of the debate, this film questions the routine practice of non-religious infant circumcision in the U.S.",,movie,2026-05-17T16:57:36.655204
104015,American Experience: Ruby Ridge,American Experience: Ruby Ridge,67.19,4.9,7547,2017-06-15,[18],"A botched attempt to arrest a white supremacist in Idaho results in a gun battle, a standoff and three deaths that galvanize public opinion in 1992.",,movie,2026-05-17T16:57:36.655345
104016,American Experience: The Island Murder,American Experience: The Island Murder,181.66,6.4,5312,2018-06-15,[18],"In 1931, a young Navy wife tore apart Hawaii on racial lines after claiming she was raped by a gang of nonwhite islanders.",,movie,2026-05-17T16:57:36.655524
104017,American Hangman,American Hangman,39.29,6.0,1411,2019-06-15,[18],"A judge’s kidnapping is streamed live on social media, as a vengeful loner puts him on trial for supposedly sending an innocent man to his death.",,movie,2026-05-17T16:57:36.655866
104018,American Heist,American Heist,130.83,6.1,4623,2014-06-15,[18],An ex-con is just getting his life back on track when his older brother is released from prison and drags him into the underworld for one final heist.,,movie,2026-05-17T16:57:36.655985
104019,American History X,American History X,338.91,9.8,7840,1998-06-15,[18],A neo-Nazi gets sent to prison for murder and comes out a changed man. But can he prevent his younger brother from following in his footsteps?,,movie,2026-05-17T16:57:36.656108
104020,American Honey,American Honey,77.13,7.4,2358,2016-06-15,[18],"A teenage girl leaves her dull life in Oklahoma to join a raucous band of travelling magazine sellers on an alcohol-, drug- and sex-filled road trip.",,movie,2026-05-17T16:57:36.656227
104021,American Masters: Ted Williams,American Masters: Ted Williams,203.3,5.7,4314,2018-06-15,[18],"Baseball legend Ted Williams fights to become the greatest hitter of all time as he battles family, teammates, the press and even the fans.",,movie,2026-05-17T16:57:36.656349
104022,American Psycho,American Psycho,215.47,6.3,4479,2000-06-15,[18],"With chiseled good looks that belie his insanity, a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges.",,movie,2026-05-17T16:57:36.656462
104023,American Warfighter,American Warfighter,175.44,5.8,2126,2019-06-15,[18],"A Navy SEAL haunted by wartime memories tries to rebuild his life at home, even as one last mission threatens to unravel everything.",,movie,2026-05-17T16:57:36.656611
104024,Amy,Amy,164.52,1.9,11894,2015-06-15,[18],Rare home videos and interviews with Amy Winehouse's inner circle offer an intimate look at her journey from charismatic teen to troubled star.,,movie,2026-05-17T16:57:36.656734
104025,An American in Madras,An American in Madras,53.64,6.1,4985,2013-06-15,[18],"Extensive film clips and interviews tell the story of American filmmaker Ellis R. Dungan, who spent 15 years in India and helped define Tamil cinema.",,movie,2026-05-17T16:57:36.656844
104026,An American Tail,An American Tail,122.88,8.1,728,1986-06-15,[18],"Fievel, a young Russian mouse, immigrates to America and must make his own way in the strange and sometimes perilous new world.",,movie,2026-05-17T16:57:36.656981
104027,An American Tail: Fievel Goes West,An American Tail: Fievel Goes West,28.74,6.8,8885,1991-06-15,[18],"Fievel and his family head west for what turns out to be a wild adventure. Deep in cowboy country, the intrepid mouse faces down a nasty feline.",,movie,2026-05-17T16:57:36.657157
104028,An American Tail: The Mystery of the Night Monster,An American Tail: The Mystery of the Night Monster,138.56,7.2,3812,1999-06-15,[18],"When a monster goes on a mouse-napping spree in New York, Fievel and his friends help a reporter get to the bottom of the mystery.",,movie,2026-05-17T16:57:36.657276
104029,An American Tail: The Treasures of Manhattan Island,An American Tail: The Treasures of Manhattan Island,50.09,7.8,6861,2000-06-15,[18],"When Fievel and friends go hunting for buried treasure beneath the ruins of an old subway tunnel, they stumble onto something surprising.",,movie,2026-05-17T16:57:36.657386
104030,An Hour and a Half,An Hour and a Half,220.15,6.2,7945,2012-06-15,[18],"Based on the 2002 El Ayyat train accident, this drama begins 90 minutes before the explosion, following the lives of riders in the third-class cars.",,movie,2026-05-17T16:57:36.657495
104031,An Interview with God,An Interview with God,67.97,7.1,3789,2018-06-15,[18],"After an assignment in a war zone, a journalist trying to put his life back together is granted an interview with someone claiming to be God.",,movie,2026-05-17T16:57:36.657645
104032,An Upper Egyptian,An Upper Egyptian,57.98,6.9,5192,2014-06-15,[18],"Eager to settle down, Abdullah searches for the right woman to marry – but the one he truly longs for may not feel the same way.",,movie,2026-05-17T16:57:36.657765
104033,Anarkali of Aarah,Anarkali of Aarah,114.09,6.8,4356,2017-06-15,[18],"After being sexually harassed by a drunken politician while performing at a public event, a village dancer plots revenge to clear her name.",,movie,2026-05-17T16:57:36.657875
104034,Anchor and Hope,Anchor and Hope,183.22,3.9,3039,2017-06-15,[18],Kat and Eva’s happy romance hits a rough patch when Eva decides that she wants a child. Visiting friend Roger could help complete their family.,,movie,2026-05-17T16:57:36.658331
104035,Anesthesia,Anesthesia,324.28,8.4,4681,2015-06-15,[18],"After a popular professor is attacked on a New York street, the story of how a series of intertwined events led to the life-altering assault unfolds.",,movie,2026-05-17T16:57:36.658603
